original_price,discount_percent,item_category,campaign_type,channel,hour_of_day,day_of_week,days_since_first_event,user_product_view_count,user_product_purchase_count,user_product_interaction_count,user_activity_count,item_popularity,conversion_probability,converted_predicted,user_pseudo_id,item_id
373.39,20,Footwear,Flash Sale,Email,19,Monday,57,0,0,0,31,57,0.20289016,0,user_1088,item_219
255.33,20,Home,Abandoned Cart Recovery,On-site Banner,15,Tuesday,43,0,0,0,22,55,0.22850637,0,user_1968,item_379
343.57,10,Grocery,First-Time Buyer,Push Notification,11,Saturday,57,0,1,1,21,45,0.47557282,0,user_1716,item_531
367.58,30,Apparel,Category-Specific,Email,9,Saturday,35,1,0,1,22,32,0.15254328,0,user_1494,item_852
352.29,20,Sports,Flash Sale,Email,19,Saturday,0,1,0,1,24,51,0.2200449,0,user_1112,item_500
183.32,0,Grocery,Abandoned Cart Recovery,Push Notification,9,Sunday,58,0,0,0,25,45,0.22102514,0,user_1183,item_942
113.73,10,Beauty,Abandoned Cart Recovery,Referral,9,Monday,23,0,0,0,29,61,0.41870743,0,user_955,item_464
92.2,30,Electronics,Category-Specific,Email,13,Wednesday,20,1,0,1,26,60,0.29248595,0,user_1304,item_978
493.23,20,Books,First-Time Buyer,Referral,11,Wednesday,34,0,0,0,24,56,0.40422827,0,user_1908,item_186
117.06,20,Books,Abandoned Cart Recovery,Email,15,Monday,0,0,0,0,22,54,0.41675255,0,user_896,item_813
369.94,10,Apparel,Category-Specific,Email,11,Friday,35,0,0,0,33,43,0.33812806,0,user_1877,item_26
456.2,50,Apparel,Category-Specific,Push Notification,21,Monday,29,1,0,1,26,58,0.7633575,1,user_291,item_363
112.78,10,Home,Generic,On-site Banner,19,Wednesday,18,0,0,0,26,46,0.30746308,0,user_1454,item_605
196.03,0,Automotive,Category-Specific,Social Media,19,Sunday,58,0,0,0,23,49,0.2717921,0,user_938,item_823
260.97,10,Home,First-Time Buyer,Social Media,17,Wednesday,50,1,0,1,23,59,0.39261642,0,user_1207,item_545
361.15,30,Sports,Generic,On-site Banner,15,Monday,58,0,0,0,30,51,0.32789856,0,user_857,item_651
349.3,20,Books,Flash Sale,On-site Banner,21,Thursday,6,1,0,1,22,54,0.45779943,0,user_239,item_810
29.32,10,Home,First-Time Buyer,Email,14,Monday,43,1,0,1,33,45,0.094983146,0,user_1176,item_485
469.75,20,Toys,Category-Specific,On-site Banner,21,Saturday,34,0,0,0,20,50,0.1332846,0,user_1577,item_304
181.72,10,Apparel,Category-Specific,On-site Banner,20,Saturday,0,1,0,1,18,69,0.22017242,0,user_709,item_682
237.32,10,Beauty,Generic,Social Media,19,Wednesday,19,0,0,0,19,44,0.317387,0,user_820,item_635
455.78,30,Automotive,Flash Sale,Referral,9,Sunday,37,0,0,0,28,46,0.24578042,0,user_141,item_961
388.0,50,Books,Category-Specific,Social Media,20,Wednesday,14,1,0,1,27,43,0.86811155,1,user_1377,item_258
63.76,30,Books,Category-Specific,Referral,17,Saturday,0,0,0,0,21,47,0.14327611,0,user_1262,item_573
90.25,20,Apparel,Category-Specific,Referral,13,Tuesday,21,0,0,0,22,58,0.4797643,0,user_974,item_363
421.92,0,Electronics,Category-Specific,Social Media,16,Thursday,2,1,0,1,17,62,0.3910317,0,user_1406,item_184
202.99,0,Sports,Flash Sale,Push Notification,19,Monday,16,0,0,0,35,54,0.31828186,0,user_1819,item_528
149.81,30,Beauty,Flash Sale,Push Notification,10,Friday,33,0,1,1,25,58,0.48527896,0,user_505,item_7
214.73,10,Grocery,Flash Sale,Push Notification,14,Saturday,5,1,0,1,26,48,0.48932666,0,user_1231,item_921
403.68,0,Grocery,Generic,Push Notification,15,Wednesday,0,0,0,0,21,44,0.3002467,0,user_1810,item_267
252.31,0,Footwear,Generic,Social Media,21,Sunday,15,1,0,1,23,51,0.14377512,0,user_376,item_630
77.34,30,Grocery,First-Time Buyer,Email,18,Sunday,51,0,0,0,26,51,0.34366864,0,user_377,item_664
55.8,0,Apparel,Category-Specific,Referral,17,Monday,26,0,1,1,27,49,0.17023021,0,user_568,item_701
102.63,0,Beauty,Abandoned Cart Recovery,Social Media,17,Sunday,58,1,0,1,28,61,0.14427824,0,user_193,item_567
125.94,0,Footwear,Abandoned Cart Recovery,Referral,17,Friday,12,1,0,1,24,60,0.37661192,0,user_409,item_91
443.91,30,Footwear,First-Time Buyer,Social Media,12,Monday,7,0,1,1,27,42,0.20715971,0,user_1823,item_467
31.28,0,Sports,First-Time Buyer,On-site Banner,20,Wednesday,30,0,0,0,16,59,0.16527127,0,user_1115,item_425
122.47,20,Beauty,Generic,Social Media,16,Tuesday,35,0,0,0,26,64,0.37244678,0,user_1224,item_393
379.81,20,Books,Flash Sale,Referral,8,Wednesday,5,0,0,0,28,43,0.5374327,1,user_1125,item_583
289.23,50,Beauty,Generic,Push Notification,9,Friday,55,0,1,1,40,53,0.8446857,1,user_207,item_875
161.97,20,Beauty,Category-Specific,Email,10,Monday,38,1,0,1,23,47,0.34251675,0,user_724,item_197
307.33,0,Electronics,Category-Specific,Push Notification,10,Wednesday,24,0,1,1,18,64,0.22551581,0,user_598,item_201
280.6,50,Electronics,Category-Specific,On-site Banner,8,Monday,44,1,0,1,26,40,0.5582236,1,user_1143,item_596
109.45,20,Automotive,Abandoned Cart Recovery,Email,11,Sunday,35,1,0,1,24,53,0.5187419,1,user_992,item_525
170.48,0,Beauty,Generic,On-site Banner,11,Saturday,22,1,0,1,18,48,0.48172966,0,user_1593,item_88
247.6,20,Home,Category-Specific,Social Media,18,Wednesday,25,1,0,1,31,51,0.3631325,0,user_1124,item_910
348.67,0,Books,First-Time Buyer,Email,13,Wednesday,3,1,0,1,30,53,0.358418,0,user_1748,item_461
306.87,10,Automotive,Flash Sale,Social Media,20,Sunday,9,0,1,1,26,59,0.33025843,0,user_229,item_487
267.01,20,Home,Generic,Push Notification,18,Monday,35,0,0,0,23,52,0.29443735,0,user_1930,item_15
450.48,10,Toys,Abandoned Cart Recovery,Social Media,17,Friday,46,0,0,0,23,44,0.41996565,0,user_1930,item_52
224.81,30,Electronics,Category-Specific,Referral,16,Thursday,13,0,0,0,16,43,0.27939895,0,user_897,item_107
333.38,30,Books,Category-Specific,Push Notification,12,Saturday,8,1,0,1,31,47,0.44201097,0,user_1452,item_431
333.21,20,Books,Flash Sale,Push Notification,16,Thursday,20,0,0,0,32,43,0.4026464,0,user_462,item_405
282.31,10,Home,Abandoned Cart Recovery,On-site Banner,19,Thursday,6,0,1,1,35,46,0.2439532,0,user_520,item_310
79.31,20,Toys,First-Time Buyer,Referral,15,Thursday,6,1,1,2,27,42,0.15327458,0,user_276,item_594
23.27,50,Sports,Generic,Social Media,21,Friday,48,1,0,1,30,44,0.43900552,0,user_534,item_259
434.93,50,Toys,Abandoned Cart Recovery,On-site Banner,18,Wednesday,12,0,0,0,32,54,0.79682964,1,user_365,item_678
167.7,20,Books,First-Time Buyer,Referral,21,Sunday,38,0,0,0,29,43,0.3157957,0,user_1302,item_60
487.09,20,Home,Category-Specific,On-site Banner,8,Friday,40,0,0,0,27,54,0.15343904,0,user_217,item_306
430.2,50,Toys,Generic,On-site Banner,9,Monday,59,0,0,0,22,40,0.4828967,0,user_812,item_451
72.43,70,Sports,First-Time Buyer,Push Notification,18,Friday,39,0,0,0,23,49,0.7616162,1,user_855,item_788
326.56,50,Home,Flash Sale,Social Media,19,Thursday,15,0,0,0,29,45,0.6495818,1,user_444,item_969
304.95,20,Home,Category-Specific,On-site Banner,15,Sunday,15,0,0,0,27,49,0.28391632,0,user_754,item_497
39.09,10,Beauty,Abandoned Cart Recovery,On-site Banner,15,Thursday,52,0,0,0,22,50,0.2702088,0,user_55,item_35
460.54,0,Apparel,Category-Specific,Email,12,Tuesday,18,0,0,0,26,49,0.36324927,0,user_225,item_540
296.13,20,Books,Abandoned Cart Recovery,On-site Banner,15,Wednesday,32,0,0,0,28,64,0.3748936,0,user_1093,item_592
345.3,0,Electronics,Category-Specific,Social Media,13,Saturday,3,1,0,1,26,41,0.64555424,1,user_1513,item_653
45.95,0,Books,Flash Sale,Referral,17,Friday,12,1,0,1,21,45,0.25615075,0,user_822,item_287
279.01,0,Beauty,First-Time Buyer,On-site Banner,19,Friday,17,1,0,1,19,61,0.36428598,0,user_24,item_576
217.94,10,Sports,Generic,Push Notification,15,Saturday,53,1,0,1,23,57,0.22873397,0,user_1341,item_357
187.05,20,Beauty,First-Time Buyer,On-site Banner,18,Sunday,48,1,0,1,27,51,0.36473903,0,user_66,item_1000
455.93,10,Apparel,Category-Specific,Social Media,12,Thursday,20,0,0,0,25,58,0.5720235,1,user_295,item_676
382.46,30,Grocery,Generic,Social Media,14,Tuesday,32,0,0,0,23,52,0.3796788,0,user_281,item_486
331.26,20,Beauty,First-Time Buyer,Referral,17,Sunday,45,0,1,1,17,58,0.28142065,0,user_559,item_294
369.87,20,Toys,Category-Specific,Referral,16,Tuesday,23,1,0,1,23,55,0.23010443,0,user_1279,item_584
121.54,20,Toys,First-Time Buyer,Push Notification,11,Thursday,16,0,0,0,26,65,0.5647591,1,user_931,item_599
68.76,70,Automotive,Generic,Email,21,Friday,42,0,0,0,25,44,0.5299602,1,user_703,item_364
121.04,30,Sports,Category-Specific,Email,16,Saturday,39,0,0,0,22,38,0.4355665,0,user_990,item_981
152.65,50,Footwear,Abandoned Cart Recovery,Email,13,Wednesday,33,0,0,0,28,66,0.7850616,1,user_304,item_193
449.49,0,Grocery,Abandoned Cart Recovery,Email,11,Wednesday,47,1,0,1,29,49,0.30963486,0,user_1440,item_241
81.22,20,Apparel,Category-Specific,On-site Banner,14,Sunday,9,0,0,0,29,59,0.62592274,1,user_585,item_362
131.08,50,Toys,First-Time Buyer,Referral,14,Friday,14,0,0,0,31,43,0.76347506,1,user_1250,item_430
65.43,10,Grocery,Category-Specific,Email,10,Sunday,9,0,0,0,26,51,0.29394147,0,user_229,item_512
52.17,0,Beauty,Category-Specific,Social Media,16,Sunday,30,1,0,1,31,44,0.2431469,0,user_1456,item_52
227.25,30,Sports,Flash Sale,Email,14,Friday,20,0,0,0,23,58,0.36258024,0,user_774,item_742
188.38,0,Home,Flash Sale,Email,19,Wednesday,5,0,0,0,23,42,0.3623356,0,user_233,item_617
309.51,20,Beauty,First-Time Buyer,On-site Banner,13,Friday,16,1,0,1,30,47,0.4484811,0,user_44,item_453
199.13,10,Grocery,Generic,Email,15,Tuesday,23,1,0,1,27,64,0.16114892,0,user_107,item_566
150.13,30,Beauty,Category-Specific,Referral,19,Thursday,4,0,0,0,34,46,0.17346086,0,user_187,item_347
274.82,0,Electronics,Category-Specific,Email,21,Tuesday,30,0,0,0,19,48,0.4336,0,user_1710,item_908
30.62,50,Toys,Generic,Social Media,19,Thursday,24,1,0,1,26,56,0.77566636,1,user_825,item_925
163.59,10,Grocery,Abandoned Cart Recovery,On-site Banner,11,Tuesday,13,1,0,1,25,51,0.46499488,0,user_1846,item_601
430.19,0,Grocery,Abandoned Cart Recovery,Email,10,Friday,49,1,0,1,23,51,0.2160947,0,user_1376,item_673
347.88,20,Sports,First-Time Buyer,Email,10,Friday,35,0,0,0,25,66,0.53407604,1,user_1592,item_369
170.9,20,Footwear,Category-Specific,Email,14,Friday,0,0,0,0,32,44,0.5028436,1,user_78,item_535
69.39,0,Home,First-Time Buyer,On-site Banner,20,Friday,33,1,0,1,25,57,0.12342737,0,user_1732,item_603
162.41,10,Beauty,Category-Specific,Referral,9,Wednesday,37,1,0,1,25,58,0.40919805,0,user_1779,item_959
259.33,30,Beauty,Generic,Push Notification,18,Thursday,33,0,0,0,34,56,0.3220994,0,user_1986,item_283
365.4,50,Apparel,Category-Specific,On-site Banner,16,Friday,14,1,0,1,26,69,0.5549823,1,user_225,item_898
234.11,0,Electronics,Category-Specific,Push Notification,21,Friday,28,0,0,0,24,49,0.23793676,0,user_461,item_894
334.33,20,Grocery,Generic,On-site Banner,14,Saturday,22,0,1,1,27,42,0.31752023,0,user_859,item_449
421.03,10,Sports,Generic,Referral,9,Friday,23,1,0,1,28,55,0.4075546,0,user_1090,item_746
322.28,10,Books,Category-Specific,Email,20,Wednesday,33,0,0,0,31,64,0.43291536,0,user_1452,item_592
380.66,10,Toys,Abandoned Cart Recovery,Social Media,16,Tuesday,44,0,0,0,33,57,0.15065724,0,user_162,item_484
408.51,30,Beauty,Generic,Social Media,14,Friday,14,1,0,1,30,47,0.41135338,0,user_1728,item_127
490.62,30,Toys,Category-Specific,Referral,17,Saturday,0,1,0,1,27,51,0.18909831,0,user_951,item_601
275.6,30,Apparel,Category-Specific,Push Notification,9,Friday,7,0,0,0,25,53,0.49361652,0,user_295,item_932
424.45,20,Footwear,Category-Specific,Social Media,15,Thursday,52,1,0,1,26,50,0.60576665,1,user_135,item_38
416.62,50,Beauty,Category-Specific,Social Media,12,Thursday,34,0,0,0,32,37,0.70260704,1,user_1293,item_938
149.3,10,Automotive,Category-Specific,Social Media,15,Wednesday,54,0,0,0,17,51,0.17436509,0,user_1882,item_673
467.23,20,Sports,Generic,Referral,14,Sunday,30,0,0,0,26,55,0.43425184,0,user_377,item_16
314.42,20,Books,Category-Specific,Push Notification,21,Saturday,21,0,0,0,23,52,0.107003264,0,user_450,item_911
372.86,0,Home,First-Time Buyer,Social Media,8,Wednesday,46,1,0,1,23,51,0.41690737,0,user_1323,item_512
26.34,0,Grocery,Generic,Email,18,Saturday,21,1,0,1,25,48,0.10975979,0,user_99,item_555
427.33,50,Beauty,Flash Sale,On-site Banner,14,Tuesday,4,1,0,1,23,52,0.6817777,1,user_1133,item_263
213.0,20,Home,Flash Sale,On-site Banner,15,Tuesday,0,0,0,0,20,50,0.2330347,0,user_485,item_818
397.66,50,Grocery,Generic,On-site Banner,15,Monday,29,1,0,1,17,44,0.7165368,1,user_1481,item_535
146.91,10,Grocery,First-Time Buyer,Email,12,Saturday,0,0,1,1,29,50,0.1789469,0,user_1644,item_297
149.17,50,Footwear,Abandoned Cart Recovery,Push Notification,20,Wednesday,54,0,0,0,26,44,0.7719924,1,user_1278,item_267
384.78,20,Apparel,Category-Specific,Referral,8,Friday,34,1,0,1,28,66,0.49129128,0,user_152,item_923
489.64,30,Automotive,Category-Specific,Referral,18,Thursday,26,1,0,1,29,51,0.23646492,0,user_65,item_665
254.74,0,Home,Abandoned Cart Recovery,Social Media,15,Tuesday,11,0,0,0,21,49,0.35333768,0,user_1952,item_402
230.15,20,Sports,Generic,Push Notification,9,Monday,0,0,0,0,26,35,0.43068576,0,user_1919,item_339
68.68,30,Beauty,Abandoned Cart Recovery,Referral,14,Saturday,36,0,0,0,30,60,0.22306618,0,user_909,item_338
475.25,0,Footwear,Generic,Email,11,Monday,17,0,0,0,18,48,0.3849957,0,user_1678,item_710
121.67,10,Grocery,Generic,On-site Banner,13,Sunday,13,1,0,1,19,49,0.27450007,0,user_1770,item_169
263.04,70,Books,First-Time Buyer,Referral,9,Tuesday,3,0,0,0,29,46,0.71875733,1,user_369,item_48
363.98,30,Books,Generic,On-site Banner,14,Thursday,0,1,0,1,31,43,0.4288253,0,user_720,item_866
99.77,0,Grocery,Category-Specific,On-site Banner,13,Friday,56,1,0,1,24,47,0.0938454,0,user_1733,item_431
475.65,30,Home,First-Time Buyer,Referral,17,Wednesday,5,0,0,0,25,64,0.52192926,1,user_1711,item_939
445.62,70,Grocery,Flash Sale,Email,13,Tuesday,52,1,0,1,20,54,0.7972708,1,user_1839,item_64
414.4,10,Books,Category-Specific,Push Notification,17,Friday,56,1,0,1,30,44,0.4929517,0,user_256,item_564
247.46,50,Footwear,Generic,Email,19,Monday,9,1,0,1,32,43,0.7572846,1,user_834,item_732
369.83,20,Footwear,Abandoned Cart Recovery,Referral,18,Sunday,36,0,0,0,25,57,0.47047275,0,user_1180,item_916
260.56,70,Automotive,Generic,Social Media,15,Monday,14,1,0,1,22,38,0.80347234,1,user_638,item_691
119.7,10,Electronics,Category-Specific,Social Media,17,Saturday,15,1,0,1,25,55,0.5497467,1,user_295,item_181
447.04,10,Apparel,Category-Specific,Email,16,Friday,20,0,0,0,26,61,0.43632498,0,user_1798,item_342
483.52,10,Electronics,Category-Specific,Email,14,Wednesday,37,1,0,1,24,55,0.39461666,0,user_289,item_602
333.46,50,Toys,Abandoned Cart Recovery,Referral,18,Thursday,6,0,0,0,30,48,0.64145553,1,user_1728,item_88
49.19,20,Automotive,Abandoned Cart Recovery,On-site Banner,19,Thursday,32,0,0,0,30,49,0.23893303,0,user_1943,item_246
380.26,30,Toys,First-Time Buyer,Referral,15,Monday,10,1,0,1,27,51,0.16883935,0,user_1395,item_182
374.85,30,Toys,Abandoned Cart Recovery,On-site Banner,16,Monday,57,0,0,0,29,55,0.16303582,0,user_1041,item_836
278.72,30,Footwear,Category-Specific,Social Media,9,Monday,6,1,0,1,31,42,0.4432465,0,user_940,item_816
370.77,50,Electronics,Category-Specific,Referral,18,Monday,45,0,0,0,26,47,0.7065007,1,user_1357,item_140
95.12,10,Electronics,Category-Specific,Social Media,14,Sunday,15,1,0,1,21,47,0.5031759,1,user_1262,item_3
313.85,50,Home,First-Time Buyer,Referral,18,Monday,57,1,0,1,24,53,0.6361014,1,user_342,item_654
443.64,20,Footwear,Category-Specific,Referral,20,Friday,41,0,0,0,25,50,0.1808404,0,user_466,item_765
396.16,20,Grocery,Abandoned Cart Recovery,Push Notification,18,Monday,59,0,0,0,26,41,0.54008436,1,user_225,item_776
494.09,30,Sports,Generic,Referral,20,Wednesday,17,0,0,0,26,45,0.5000724,1,user_597,item_485
301.23,0,Books,Category-Specific,On-site Banner,17,Wednesday,21,0,1,1,26,39,0.30996424,0,user_841,item_956
282.67,20,Footwear,Generic,Referral,15,Monday,24,0,0,0,28,61,0.42582813,0,user_499,item_342
97.37,0,Home,Abandoned Cart Recovery,Social Media,20,Saturday,0,0,0,0,25,47,0.34237668,0,user_739,item_456
257.15,50,Beauty,Generic,Email,13,Saturday,15,0,0,0,22,43,0.69397384,1,user_879,item_513
478.6,50,Automotive,Generic,Email,11,Sunday,58,1,0,1,26,43,0.5437318,1,user_1419,item_866
237.23,50,Grocery,Flash Sale,Referral,18,Friday,35,1,0,1,27,39,0.7983851,1,user_1145,item_295
339.76,30,Books,Abandoned Cart Recovery,Push Notification,15,Wednesday,14,0,0,0,20,54,0.43694672,0,user_1353,item_109
225.49,30,Beauty,First-Time Buyer,On-site Banner,11,Friday,27,0,0,0,30,49,0.47589058,0,user_872,item_823
316.09,30,Electronics,Category-Specific,Referral,10,Sunday,50,0,0,0,28,61,0.17215791,0,user_228,item_314
186.7,0,Sports,Generic,On-site Banner,9,Tuesday,25,1,0,1,36,48,0.45153266,0,user_617,item_548
375.88,30,Apparel,Category-Specific,Referral,19,Thursday,48,0,0,0,22,59,0.24559593,0,user_1974,item_425
217.0,10,Books,Category-Specific,Push Notification,17,Sunday,2,1,0,1,26,53,0.39023513,0,user_1029,item_230
82.33,30,Footwear,Generic,Referral,10,Tuesday,29,0,1,1,25,40,0.46597713,0,user_528,item_118
460.93,70,Automotive,Category-Specific,Email,21,Saturday,57,1,0,1,23,54,0.67655826,1,user_1448,item_754
298.38,50,Toys,First-Time Buyer,Push Notification,18,Saturday,57,0,1,1,20,51,0.8113813,1,user_180,item_194
371.01,20,Toys,First-Time Buyer,On-site Banner,17,Tuesday,25,0,0,0,19,40,0.10310657,0,user_1330,item_137
104.57,10,Apparel,Category-Specific,Referral,13,Monday,9,1,0,1,22,43,0.43889228,0,user_890,item_330
354.55,20,Electronics,Category-Specific,Referral,14,Tuesday,31,0,0,0,22,38,0.41822585,0,user_1037,item_527
262.65,10,Electronics,Category-Specific,On-site Banner,10,Friday,35,1,0,1,25,54,0.24779364,0,user_643,item_234
185.93,30,Beauty,Abandoned Cart Recovery,On-site Banner,8,Thursday,12,1,0,1,22,63,0.41727522,0,user_1076,item_23
159.15,10,Toys,First-Time Buyer,Social Media,13,Wednesday,46,1,0,1,23,58,0.29556057,0,user_1083,item_791
35.23,30,Books,Abandoned Cart Recovery,Referral,10,Saturday,18,0,0,0,17,47,0.20460407,0,user_392,item_343
365.12,10,Grocery,Flash Sale,Social Media,8,Thursday,4,1,0,1,27,58,0.47695938,0,user_878,item_740
232.76,10,Sports,Generic,Social Media,11,Sunday,20,0,0,0,29,55,0.32327765,0,user_745,item_913
354.34,30,Sports,Abandoned Cart Recovery,Referral,20,Sunday,55,1,0,1,22,59,0.4980505,0,user_218,item_424
163.0,30,Electronics,Category-Specific,Push Notification,21,Monday,59,0,0,0,27,63,0.17309447,0,user_1645,item_532
47.55,30,Automotive,First-Time Buyer,Push Notification,15,Friday,14,0,0,0,22,46,0.20209993,0,user_509,item_692
313.24,30,Sports,First-Time Buyer,Email,8,Wednesday,47,0,0,0,24,47,0.110739276,0,user_811,item_138
137.04,30,Home,Abandoned Cart Recovery,Referral,18,Wednesday,54,1,0,1,31,60,0.34975067,0,user_257,item_638
108.85,10,Electronics,Category-Specific,On-site Banner,15,Sunday,44,0,0,0,18,52,0.3583424,0,user_1678,item_891
38.4,30,Toys,Generic,Referral,13,Friday,34,1,0,1,27,52,0.20834082,0,user_546,item_911
164.31,10,Electronics,Category-Specific,Push Notification,10,Friday,13,0,0,0,29,45,0.42611983,0,user_284,item_158
378.27,30,Apparel,Category-Specific,On-site Banner,19,Thursday,12,1,0,1,22,54,0.34153795,0,user_870,item_966
42.27,10,Electronics,Category-Specific,On-site Banner,17,Saturday,7,1,0,1,24,59,0.42654526,0,user_493,item_833
299.54,0,Grocery,Generic,On-site Banner,20,Tuesday,23,1,0,1,15,63,0.27902672,0,user_1966,item_23
153.29,30,Grocery,First-Time Buyer,Push Notification,16,Wednesday,45,0,0,0,18,47,0.25687626,0,user_206,item_207
370.34,30,Toys,First-Time Buyer,Referral,15,Friday,20,0,0,0,23,47,0.19708328,0,user_1771,item_121
310.21,70,Footwear,First-Time Buyer,On-site Banner,13,Wednesday,22,0,0,0,23,54,0.8368655,1,user_1341,item_528
462.58,20,Sports,Generic,Email,12,Thursday,41,1,0,1,36,48,0.19881286,0,user_738,item_890
252.31,0,Home,Flash Sale,Email,17,Thursday,53,1,0,1,24,56,0.36683884,0,user_1086,item_256
62.1,10,Home,Abandoned Cart Recovery,Push Notification,9,Thursday,6,1,0,1,25,48,0.38285944,0,user_527,item_688
36.86,30,Books,Abandoned Cart Recovery,On-site Banner,15,Monday,45,0,0,0,27,47,0.17999765,0,user_767,item_404
196.46,0,Apparel,Category-Specific,Push Notification,12,Saturday,34,0,0,0,24,34,0.47247636,0,user_1825,item_845
132.3,10,Electronics,Category-Specific,Referral,10,Thursday,24,1,0,1,31,55,0.41892833,0,user_586,item_926
176.7,10,Books,Category-Specific,On-site Banner,13,Wednesday,24,1,0,1,25,46,0.5219894,1,user_75,item_409
28.33,70,Sports,First-Time Buyer,On-site Banner,10,Sunday,56,0,0,0,24,55,0.45457032,0,user_1903,item_16
266.83,0,Apparel,Category-Specific,Social Media,21,Wednesday,53,1,0,1,33,48,0.13029464,0,user_886,item_908
425.74,30,Sports,Category-Specific,On-site Banner,9,Saturday,1,0,0,0,28,45,0.27864364,0,user_209,item_987
484.19,30,Sports,First-Time Buyer,Email,15,Sunday,44,0,0,0,34,48,0.2649348,0,user_1287,item_890
263.57,30,Home,Abandoned Cart Recovery,Email,9,Tuesday,46,0,0,0,23,53,0.3241809,0,user_977,item_580
345.18,30,Apparel,Category-Specific,Social Media,8,Friday,56,0,0,0,27,52,0.44853905,0,user_1239,item_103
119.01,0,Footwear,Flash Sale,On-site Banner,19,Thursday,20,0,0,0,22,43,0.3830813,0,user_812,item_386
262.21,70,Toys,Category-Specific,Referral,10,Sunday,44,0,0,0,27,42,0.6905481,1,user_869,item_882
94.1,30,Home,Generic,On-site Banner,10,Wednesday,52,1,0,1,25,51,0.31421608,0,user_505,item_719
203.49,50,Books,Generic,Referral,15,Thursday,32,0,0,0,16,48,0.735484,1,user_96,item_548
78.48,30,Electronics,Category-Specific,Email,21,Friday,52,0,0,0,25,58,0.4408977,0,user_1946,item_742
374.73,30,Beauty,Category-Specific,On-site Banner,9,Thursday,45,0,0,0,17,67,0.20755829,0,user_1032,item_440
